Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
10.331,6581,51.75,65.77,64.9922,15.99976,15.99976,0.0000,0.0000,996.4844,0.000,0.000,0.000,0.000,0.000,0.000,8.200,40.4219,40.3594
10.392,6572,51.75,66.87,64.9922,15.99976,15.99976,0.0000,0.0000,1011.7969,0.000,0.000,0.000,0.000,0.000,0.000,8.200,37.7734,37.8672
10.452,6561,51.75,67.13,64.9922,15.99976,15.99976,0.0000,0.0000,1016.7969,0.000,0.000,0.000,0.000,0.000,0.000,8.200,35.6172,35.7500
10.511,6559,51.75,66.94,64.9922,15.99976,15.99976,0.0000,0.0000,1016.0156,0.000,0.000,0.000,0.000,0.000,0.000,8.200,33.9531,34.1094
10.572,6544,51.75,66.89,64.9922,15.99976,15.99976,0.0000,0.0000,1015.6250,0.000,0.000,0.000,0.000,0.000,0.000,8.200,32.7578,32.7734
10.632,6538,51.75,66.75,64.9922,15.99976,15.99976,0.0000,0.0000,1014.0625,0.000,0.000,0.000,0.000,0.000,0.000,8.200,31.7500,31.7656
10.691,6521,51.75,66.45,64.9922,15.99976,15.99976,0.0000,0.0000,1010.7813,0.000,0.000,0.000,0.000,0.000,0.000,8.200,30.8828,30.9844
10.753,6514,51.75,66.21,64.9922,15.99976,15.99976,0.0000,0.0000,1008.2813,0.000,0.000,0.000,0.000,0.000,0.000,8.200,30.2734,30.2813
10.812,6499,51.75,65.88,64.9922,15.99976,15.99976,0.0000,0.0000,1004.3750,0.000,0.000,0.000,0.000,0.000,0.000,8.200,29.7578,29.8125
10.871,6497,51.75,65.65,64.9922,15.99976,15.99976,0.0000,0.0000,1001.3281,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4453,29.4375
10.931,6472,51.75,65.46,64.9922,15.99976,15.99976,0.0000,0.0000,999.9219,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.0938,29.1406
10.991,6474,51.75,65.18,64.9922,15.99976,15.99976,0.0000,0.0000,995.9375,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.9297,28.9453
11.051,6455,51.75,65.04,64.9922,15.99976,15.99976,0.0000,0.0000,994.3750,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.7578,28.8203
11.110,6455,51.75,64.90,64.9922,15.99976,15.99976,0.0000,0.0000,992.8906,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.6953,28.7344
11.170,6435,51.75,64.92,64.9922,15.99976,15.99976,0.0000,0.0000,992.8906,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.6094,28.6406
11.230,6410,51.75,64.83,64.9922,15.99976,15.99976,0.0000,0.0000,990.9375,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.5078,28.5391
11.291,6404,51.75,64.83,64.9922,15.99976,15.99976,0.0000,0.0000,991.0938,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.4219,28.4609
11.351,6389,51.75,64.69,64.9922,15.99976,15.99976,0.0000,0.0000,988.9063,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.4063,28.3984
11.411,6391,51.75,64.59,64.9922,15.99976,15.99976,0.0000,0.0000,988.1250,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.3438,28.3438
11.471,6389,51.75,64.38,64.9922,15.99976,15.99976,0.0000,0.0000,985.9375,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.3828,28.3594
11.531,6367,51.75,64.45,64.9922,15.99976,15.99976,0.0000,0.0000,985.3906,0.000,0.000,0.000,0.000,0.000,0.000,7.500,28.3594,28.3828
