Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
9.791,6686,53.25,171.66,172.9219,0.93701,0.93457,0.0000,0.0000,2236.4844,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.5000,99.5781
9.851,6725,53.25,171.75,172.6641,0.93433,0.92944,0.0000,0.0000,2239.6094,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.7578,99.8047
9.911,6743,53.25,171.80,172.3359,0.93237,0.93896,0.0000,0.0000,2241.8750,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.7578,99.7578
9.971,6756,53.25,171.80,173.3203,0.93140,0.93481,0.0000,0.0000,2244.4531,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.7578,99.7109
10.031,6795,54.00,171.75,173.3672,0.92896,0.93115,0.0000,0.0000,2246.0156,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.9531,99.9063
10.092,6802,54.00,171.89,173.4141,0.92456,0.93237,0.0000,0.0000,2248.9844,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.8438,99.8047
10.152,6833,54.00,172.03,172.5938,0.93262,0.93091,0.0000,0.0000,2253.9063,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.4375,99.6953
10.212,6854,54.00,172.45,172.6172,0.92749,0.93042,0.0000,0.0000,2259.2969,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.8125,99.3359
10.272,6872,54.00,172.31,172.0547,0.92969,0.93262,0.0000,0.0000,2260.4688,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5469,99.6484
10.332,6891,54.00,172.13,174.1172,0.92676,0.93237,0.0000,0.0000,2260.7031,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.8906,99.9375
10.392,6920,54.00,172.17,173.6484,0.93115,0.93530,0.0000,0.0000,2261.5625,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9844,100.0000
10.453,6918,54.75,172.15,173.2500,0.93408,0.92725,0.0000,0.0000,2263.1250,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5313,99.3672
10.512,6973,54.75,172.34,172.7578,0.92554,0.92749,0.0000,0.0000,2266.8750,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.5313,99.5469
10.572,6976,54.75,172.36,171.7734,0.92969,0.92432,0.0000,0.0000,2268.5938,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5313,99.5469
10.632,7007,54.75,172.13,171.6563,0.92627,0.92065,0.0000,0.0000,2267.7344,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.4219,99.4141
10.692,7037,54.75,171.94,173.0625,0.92334,0.91895,0.0000,0.0000,2266.4063,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9531,100.0000
10.752,7037,55.50,171.75,173.2500,0.91919,0.92236,0.0000,0.0000,2266.4844,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.4766,99.2891
10.812,7054,55.50,171.89,171.9844,0.91821,0.91357,0.0000,0.0000,2269.5313,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.4766,99.4375
10.872,7084,55.50,172.03,171.8438,0.91479,0.91382,0.0000,0.0000,2272.6563,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.3359,99.3516
10.933,7087,55.50,171.82,171.5625,0.91602,0.91016,0.0000,0.0000,2272.2656,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.3359,99.2891
10.992,7117,55.50,171.77,170.4375,0.91040,0.91406,0.0000,0.0000,2272.1094,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.3359,99.3047
11.052,7140,55.50,171.30,170.4609,0.91406,0.90576,0.0000,0.0000,2269.4531,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.3359,99.3203
11.111,7160,56.25,171.07,169.6172,0.90991,0.90796,0.0000,0.0000,2267.0313,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.4844,99.5781
11.171,7178,56.25,170.60,166.9453,0.90186,0.90918,0.0000,0.0000,2262.5000,0.000,0.000,0.000,0.000,0.000,0.000,9.700,96.0547,99.4531
11.231,7199,56.25,169.95,165.7031,0.90088,0.90137,0.0000,0.0000,2256.4063,0.000,0.000,0.000,0.000,0.000,0.000,9.700,98.8828,98.7813
11.291,7209,56.25,169.29,165.3750,0.89551,0.90039,0.0000,0.0000,2248.1250,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.4766,99.4375
11.351,7243,56.25,168.38,165.1172,0.89258,0.88989,0.0000,0.0000,2237.9688,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.4766,99.5000
11.411,7251,56.25,167.58,165.4219,0.89258,0.89087,0.0000,0.0000,2227.4219,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.6250,99.4688
11.471,7288,56.25,166.48,164.4375,0.88672,0.88477,0.0000,0.0000,2216.0938,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.0469,99.1406
11.532,7291,57.00,165.82,164.7188,0.88721,0.87915,0.0000,0.0000,2208.6719,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5391,99.1719
11.591,7318,57.00,165.19,164.2734,0.88428,0.88623,0.0000,0.0000,2202.2656,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5391,99.5781
11.652,7331,57.00,164.70,163.8516,0.88135,0.87744,0.0000,0.0000,2196.7969,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5391,99.5156
11.712,7355,57.00,164.34,163.5000,0.88428,0.87500,0.0000,0.0000,2193.5938,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.5391,99.5000
11.772,7369,57.00,163.95,160.8750,0.87769,0.87939,0.0000,0.0000,2190.3125,0.000,0.000,0.000,0.000,0.000,0.000,9.700,98.8125,97.4844
11.832,7407,57.00,163.52,158.5078,0.88135,0.88159,0.0000,0.0000,2188.0469,0.000,0.000,0.000,0.000,0.000,0.000,10.500,98.8125,98.8984
11.893,7399,57.00,162.98,158.6719,0.88257,0.87744,0.0000,0.0000,2180.9375,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.1484,98.1484
11.953,7388,57.00,162.05,158.2266,0.87744,0.87671,0.0000,0.0000,2168.5938,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.1484,99.2266
12.012,7355,57.00,161.30,160.6875,0.87671,0.88770,0.0000,0.0000,2157.2656,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.9531,99.9531
12.073,6254,57.00,160.24,183.9844,1.10547,1.08813,0.0000,0.0000,2163.1250,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.9844,99.9531
12.133,5943,57.75,149.72,175.8281,5.99707,2.00195,0.0000,0.0000,2032.8125,0.000,0.000,-0.750,0.000,0.000,0.000,12.700,94.9922,90.3906
12.193,5819,57.75,152.46,175.8750,0.89160,0.88452,0.0000,0.0000,2044.9219,0.000,0.000,-0.750,0.000,0.000,0.000,6.900,99.3672,98.8984
12.253,5714,57.75,164.95,178.6875,0.86743,0.88770,0.0000,0.0000,2200.2344,0.000,0.000,-0.750,0.000,0.000,0.000,1.100,99.9922,99.9844
12.312,5680,57.75,173.09,180.6563,0.93213,0.93408,0.0000,0.0000,2298.6719,0.000,0.000,-0.750,0.000,0.000,0.000,1.800,99.9922,100.0000
12.373,5727,57.75,175.52,181.6406,0.88818,0.88770,0.0000,0.0000,2317.1875,0.000,0.000,-0.750,0.000,0.000,0.000,8.600,99.9922,99.9844
12.433,5707,57.75,176.93,182.6719,0.86963,0.88037,0.0000,0.0000,2330.5469,0.000,0.000,-0.750,0.000,0.000,0.000,9.000,99.9922,99.9531
12.492,5732,57.75,179.02,180.4688,0.87842,0.88110,0.0000,0.0000,2352.9688,0.000,0.000,-0.750,0.000,0.000,0.000,9.700,98.1250,99.9844
12.553,5737,57.75,181.62,181.6641,0.87817,0.88013,0.0000,0.0000,2384.2969,0.000,0.000,-0.750,0.000,0.000,0.000,9.000,99.8125,98.5234
12.612,5753,57.75,182.77,181.3125,0.87744,0.88257,0.0000,0.0000,2400.6250,0.000,0.000,-0.750,0.000,0.000,0.000,8.200,99.9297,99.9531
12.673,5772,57.75,183.02,181.0781,0.87671,0.87598,0.0000,0.0000,2403.4375,0.000,0.000,-0.750,0.000,0.000,0.000,9.000,99.7500,99.4375
12.733,5793,57.75,183.09,181.0078,0.87109,0.87939,0.0000,0.0000,2405.9375,0.000,0.000,-0.750,0.000,0.000,0.000,9.000,99.8672,99.9219
12.793,5790,57.75,183.07,181.1250,0.86963,0.87524,0.0000,0.0000,2406.0938,0.000,0.000,-0.750,0.000,0.000,0.000,7.500,99.7578,99.7891
12.853,5782,57.75,182.55,120.4453,0.87256,0.87866,0.0000,0.0000,2400.3125,0.000,0.000,0.000,0.000,0.000,0.000,0.200,27.0938,54.5781
12.913,5693,57.75,135.07,16.8984,0.85107,0.85791,0.0000,0.0000,1816.9531,0.000,0.000,0.000,0.000,0.000,0.000,-1.500,0.0000,8.9141
12.973,5634,57.75,39.38,17.1563,0.95044,1.47974,0.0000,0.0000,623.2031,0.000,0.000,0.000,0.000,0.000,0.000,12.200,4.5078,2.4063
13.033,5758,58.50,19.50,16.9219,1.43604,2.13770,0.0000,0.0000,340.6250,0.000,0.000,0.000,0.000,0.000,0.000,1.500,5.4219,5.5469
13.093,5745,58.50,15.14,16.9688,0.96558,0.94897,0.0000,0.0000,277.6563,0.000,0.000,0.000,0.000,0.000,0.000,1.500,6.9297,6.6641
13.153,5724,58.50,15.23,16.9688,0.82715,0.78101,0.0000,0.0000,276.7969,0.000,0.000,0.000,0.000,0.000,0.000,6.700,7.9766,7.6797
13.213,5724,58.50,17.55,16.9922,0.94849,0.91675,0.0000,0.0000,304.9219,0.000,0.000,0.000,0.000,0.000,0.000,-8.300,8.3438,8.4766
13.273,5719,58.50,18.38,16.9922,1.47754,1.59253,0.0000,0.0000,313.9063,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,8.7500,8.5078
13.333,5719,58.50,18.09,16.9922,1.61768,1.63232,0.0000,0.0000,310.2344,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.2500,9.2109
13.397,5703,58.50,18.30,17.0156,1.19165,1.32373,0.0000,0.0000,311.7188,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.3984,9.4219
13.462,5694,58.50,18.28,17.0391,1.21899,1.13745,0.0000,0.0000,311.7969,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.2578,9.2734
13.524,5691,58.50,17.81,17.0391,1.20361,1.14429,0.0000,0.0000,305.1563,0.000,0.000,0.000,0.000,0.000,0.000,-11.300,9.6172,9.4063
