Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
9.902,7215,48.75,165.02,161.4609,0.92261,0.92212,0.0000,0.0000,2151.5625,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.6406,99.0625
9.962,7225,49.50,163.83,161.2500,0.92383,0.91162,0.0000,0.0000,2136.8750,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.6406,99.7109
10.021,7249,49.50,162.54,161.0156,0.92065,0.91406,0.0000,0.0000,2123.0469,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.6406,99.6328
10.081,7272,49.50,161.51,161.6484,0.91724,0.91479,0.0000,0.0000,2111.4063,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.6406,99.5938
10.141,7302,49.50,160.95,161.2734,0.91577,0.91333,0.0000,0.0000,2104.8438,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.9766,100.0000
10.202,7299,50.25,160.48,158.3672,0.90820,0.91406,0.0000,0.0000,2101.0156,0.000,0.000,0.000,0.000,0.000,0.000,12.000,96.8438,97.8750
10.261,7326,50.25,160.13,157.6641,0.90771,0.91650,0.0000,0.0000,2095.8594,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.3125,98.2109
10.321,7350,50.25,159.40,157.1953,0.90771,0.90991,0.0000,0.0000,2089.3750,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.6563,99.6328
10.381,7361,50.25,158.65,158.2031,0.90894,0.91040,0.0000,0.0000,2081.3281,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.4219,99.3516
10.442,7358,50.25,158.11,159.1641,0.90820,0.90601,0.0000,0.0000,2075.3906,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.9375,99.9844
10.502,7399,51.00,157.55,158.7422,0.90601,0.90747,0.0000,0.0000,2070.5469,0.000,0.000,0.000,0.000,0.000,0.000,10.500,99.9375,99.9531
10.562,7366,51.00,157.50,159.2109,0.90259,0.91748,0.0000,0.0000,2068.5938,0.000,0.000,0.000,0.000,0.000,0.000,10.900,99.8516,99.2422
10.622,6868,51.00,159.21,179.2734,0.90869,0.90894,0.0000,0.0000,2085.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.9766,99.9844
10.681,5950,51.00,151.27,180.0000,2.59229,4.16260,0.0000,0.0000,2025.9375,0.000,0.000,0.000,0.000,0.000,0.000,8.000,89.9922,99.9688
10.742,5780,51.00,150.42,174.3516,0.98804,1.10938,0.0000,0.0000,1972.7344,0.000,0.000,0.000,0.000,0.000,0.000,12.000,98.7422,95.6875
10.802,5643,51.00,156.87,175.0547,0.88721,0.88306,0.0000,0.0000,2042.2656,0.000,0.000,0.000,0.000,0.000,0.000,7.400,99.8359,99.7891
10.862,5698,51.75,166.97,175.4531,0.94214,0.93921,0.0000,0.0000,2154.2188,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.9922,100.0000
10.921,5686,51.75,169.95,175.9219,0.91724,0.90820,0.0000,0.0000,2190.0000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,99.9922,100.0000
10.987,5696,51.75,171.94,176.8125,0.89526,0.88647,0.0000,0.0000,2212.2656,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.9922,99.9688
11.041,5706,51.75,173.86,176.9063,0.90259,0.90601,0.0000,0.0000,2234.7656,0.000,0.000,0.000,0.000,0.000,0.000,11.200,99.9922,99.9688
11.100,5717,51.75,175.95,178.3125,0.91016,0.90479,0.0000,0.0000,2262.4219,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.9922,99.9844
11.160,5753,52.50,177.40,178.8047,0.90527,0.91162,0.0000,0.0000,2281.8750,0.000,0.000,0.000,0.000,0.000,0.000,9.700,99.9922,99.9531
11.220,5745,52.50,178.76,156.8906,0.90918,0.91748,0.0000,0.0000,2301.0938,0.000,0.000,0.000,0.000,0.000,0.000,9.500,39.7891,99.9375
11.280,5677,52.50,166.41,50.7891,0.91748,0.92090,0.0000,0.0000,2150.2344,0.000,0.000,0.000,0.000,0.000,0.000,-0.800,15.2344,27.7109
11.341,5610,52.50,74.11,17.1328,0.96802,0.90674,0.0000,0.0000,1062.6563,0.000,0.000,0.000,0.000,0.000,0.000,13.800,3.7344,2.4688
11.402,5732,52.50,26.63,16.9453,1.91040,1.43970,0.0000,0.0000,433.9063,0.000,0.000,0.000,0.000,0.000,0.000,-2.300,5.6563,4.5000
11.462,5656,52.50,17.65,17.0859,1.47388,1.22778,0.0000,0.0000,307.5000,0.000,0.000,0.000,0.000,0.000,0.000,6.200,6.5391,6.0313
11.522,5696,52.50,15.35,17.0156,0.95947,0.88232,0.0000,0.0000,275.7031,0.000,0.000,0.000,0.000,0.000,0.000,0.700,7.6953,7.5313
11.582,5677,53.25,16.50,17.0391,0.83252,0.83936,0.0000,0.0000,288.5938,0.000,0.000,0.000,0.000,0.000,0.000,0.700,8.0859,8.0703
11.641,5672,53.25,17.53,17.0625,1.00122,1.08789,0.0000,0.0000,300.0000,0.000,0.000,0.000,0.000,0.000,0.000,-9.800,8.5156,8.3125
11.701,5662,53.25,18.14,17.0625,1.67505,1.80591,0.0000,0.0000,306.4844,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.0703,8.9297
11.762,5657,53.25,18.35,17.0625,1.55908,1.69727,0.0000,0.0000,309.2969,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.4063,9.2891
11.822,5659,53.25,18.61,17.0859,1.16211,1.18677,0.0000,0.0000,312.7344,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.1797,9.4219
11.882,5653,53.25,18.12,17.0859,1.19751,1.23145,0.0000,0.0000,306.0938,0.000,0.000,0.000,0.000,0.000,0.000,-12.000,9.2813,9.1719
11.942,5635,53.25,17.84,17.1094,1.14697,1.18481,0.0000,0.0000,301.7188,0.000,0.000,0.000,0.000,0.000,0.000,-10.500,9.5781,9.4375
12.002,5619,53.25,17.65,17.1563,1.15112,1.15454,0.0000,0.0000,299.2188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.6641,9.6172
12.062,5616,53.25,14.93,22.7344,1.20361,1.23145,0.0000,0.0000,309.1406,0.000,0.000,0.000,0.000,0.000,0.000,1.500,13.1016,12.0234
12.122,5615,53.25,17.39,37.9922,1.71582,1.87280,0.0000,0.0000,381.3281,0.000,0.000,0.000,0.000,0.000,0.000,9.000,18.9297,16.6953
12.182,5611,54.00,32.09,54.3984,3.95361,4.42798,0.0000,0.0000,561.1719,0.000,0.000,0.000,0.000,0.000,0.000,7.500,24.3750,22.7500
12.242,5602,54.00,48.94,63.7266,8.51538,11.97656,0.0000,0.0000,762.1875,0.000,0.000,0.000,0.000,0.000,0.000,6.000,32.0313,29.8125
12.302,5589,54.00,57.73,64.8516,15.99976,15.99976,0.0000,0.0000,876.3281,0.000,0.000,0.000,0.000,0.000,0.000,6.700,36.8125,33.6719
12.362,5589,54.00,62.20,64.8516,15.99976,15.99976,0.0000,0.0000,942.6563,0.000,0.000,0.000,0.000,0.000,0.000,6.700,36.9531,37.0547
12.422,5575,54.00,63.91,64.8516,15.99976,15.99976,0.0000,0.0000,965.0781,0.000,0.000,0.000,0.000,0.000,0.000,7.500,35.6094,36.3516
12.482,5566,54.00,64.85,64.8516,15.99976,15.99976,0.0000,0.0000,977.7344,0.000,0.000,0.000,0.000,0.000,0.000,7.500,34.3359,34.9688
12.542,5554,54.00,65.04,64.8516,15.99976,15.99976,0.0000,0.0000,979.6094,0.000,0.000,0.000,0.000,0.000,0.000,7.500,33.2109,33.8516
12.602,5551,54.00,65.02,64.8516,15.99976,15.99976,0.0000,0.0000,978.2031,0.000,0.000,0.000,0.000,0.000,0.000,7.500,32.3203,32.7734
12.662,5545,54.00,64.83,64.8516,15.99976,15.99976,0.0000,0.0000,977.6563,0.000,0.000,0.000,0.000,0.000,0.000,7.500,31.5781,31.8438
12.722,5545,54.00,64.88,64.8516,15.99976,15.99976,0.0000,0.0000,977.7344,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.9219,31.2266
12.782,5525,54.00,64.85,64.8516,15.99976,15.99976,0.0000,0.0000,976.2500,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.3750,30.6563
12.842,5522,54.00,64.71,64.8516,15.99976,15.99976,0.0000,0.0000,974.4531,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.9375,30.1563
12.902,5511,54.00,64.71,64.8516,15.99976,15.99976,0.0000,0.0000,973.8281,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.6406,29.7656
12.969,5509,54.00,64.71,64.8516,15.99976,15.99976,0.0000,0.0000,974.2188,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.3672,29.4688
13.032,5496,54.00,64.50,64.8516,15.99976,15.99976,0.0000,0.0000,971.4063,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.2578,29.2422
13.092,5491,54.00,64.57,64.8516,15.99976,15.99976,0.0000,0.0000,971.8750,0.000,0.000,0.000,0.000,0.000,0.000,6.700,29.0703,29.0781
