Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
9.807,6271,42.00,216.23,218.7891,0.82227,0.82520,0.0000,0.0000,2711.7969,-2.250,-1.500,-1.500,0.000,0.000,0.000,8.200,99.9922,100.0000
9.867,6299,42.75,216.40,218.7188,0.82324,0.82251,0.0000,0.0000,2715.6250,-2.250,-1.500,-1.500,0.000,0.000,0.000,8.200,99.9922,100.0000
9.927,6323,42.75,216.07,218.7656,0.82227,0.82495,0.0000,0.0000,2715.3906,-2.250,-1.500,-1.500,0.000,0.000,0.000,6.700,99.9922,99.9688
9.987,6347,42.75,215.93,218.4844,0.82471,0.82397,0.0000,0.0000,2713.7500,-2.250,-1.500,-1.500,0.000,0.000,0.000,7.500,99.9922,99.9375
10.047,6371,43.50,215.46,218.3672,0.82227,0.82202,0.0000,0.0000,2711.0156,-2.250,-1.500,-1.500,0.000,0.000,0.000,6.000,99.9922,99.9844
10.107,6416,43.50,215.51,218.6250,0.82690,0.82080,0.0000,0.0000,2708.9844,-2.250,-1.500,-1.500,0.000,0.000,0.000,8.200,99.9922,99.9688
10.167,6460,43.50,215.37,218.5547,0.82031,0.82202,0.0000,0.0000,2708.4375,-2.250,-1.500,-1.500,0.000,0.000,0.000,7.500,99.9922,99.9688
10.232,6504,44.25,214.71,218.4141,0.82397,0.82031,0.0000,0.0000,2705.9375,-2.250,-1.500,-1.500,0.000,0.000,0.000,6.000,99.9922,99.9844
10.292,6493,44.25,214.95,218.3906,0.82324,0.82690,0.0000,0.0000,2707.5000,-2.250,-1.500,-1.500,0.000,0.000,0.000,8.200,99.9922,99.9688
10.352,6533,44.25,214.31,217.8984,0.82324,0.82813,0.0000,0.0000,2704.6875,-2.250,-1.500,-1.500,0.000,0.000,0.000,7.500,99.9922,99.9688
10.411,6551,45.00,213.82,217.8750,0.82129,0.82178,0.0000,0.0000,2700.3125,-2.250,-1.500,-1.500,0.000,0.000,0.000,6.000,99.9922,99.9688
10.472,6592,45.00,212.86,217.4531,0.82471,0.82764,0.0000,0.0000,2694.0625,-1.500,-1.500,-1.500,0.000,0.000,0.000,6.000,99.9922,99.9688
10.536,6620,45.00,212.18,217.4063,0.82568,0.82910,0.0000,0.0000,2688.9844,-1.500,-1.500,-1.500,0.000,0.000,0.000,7.500,99.9922,100.0000
10.597,6660,45.00,211.88,217.0781,0.82495,0.82690,0.0000,0.0000,2687.8125,-1.500,-1.500,-1.500,0.000,0.000,0.000,6.700,99.9922,99.9688
10.662,6677,45.75,211.66,216.8438,0.82471,0.82910,0.0000,0.0000,2688.4375,-1.500,-0.750,-0.750,0.000,0.000,0.000,7.500,99.9922,99.9688
10.722,6707,45.75,211.34,216.4688,0.82202,0.82471,0.0000,0.0000,2688.6719,-1.500,-0.750,-0.750,0.000,0.000,0.000,7.500,99.9922,99.9922
10.782,6738,45.75,210.91,216.3047,0.82471,0.82837,0.0000,0.0000,2687.5781,-1.500,-0.750,-0.750,0.000,0.000,0.000,7.500,99.9922,99.9688
10.842,6752,46.50,210.56,215.8594,0.82837,0.82886,0.0000,0.0000,2686.2500,-1.500,-0.750,-0.750,0.000,0.000,0.000,6.900,99.9922,99.9688
10.902,6782,46.50,210.82,215.9297,0.82764,0.82617,0.0000,0.0000,2689.6875,-1.500,-0.750,-0.750,0.000,0.000,0.000,6.700,99.9922,99.9688
10.962,6802,47.25,210.38,215.5313,0.82837,0.82764,0.0000,0.0000,2688.9063,-1.500,-0.750,-0.750,0.000,0.000,0.000,7.500,99.9922,99.9688
11.022,6844,47.25,210.45,215.4141,0.82275,0.82251,0.0000,0.0000,2690.4688,-1.500,-0.750,-0.750,0.000,0.000,0.000,7.500,99.9922,99.9922
11.081,6877,47.25,209.74,215.0156,0.82324,0.82617,0.0000,0.0000,2687.0313,-1.500,-0.750,-0.750,0.000,0.000,0.000,8.200,99.9922,99.9688
11.140,6884,48.00,209.39,214.8516,0.82520,0.82568,0.0000,0.0000,2685.2344,-1.500,-0.750,-0.750,0.000,0.000,0.000,6.700,99.9922,99.9688
11.201,6937,48.00,209.23,214.7109,0.82642,0.82495,0.0000,0.0000,2684.6094,-1.500,-0.750,-0.750,0.000,0.000,0.000,8.200,99.9922,99.9688
11.261,6922,48.75,208.83,214.4531,0.82397,0.82764,0.0000,0.0000,2683.4375,-1.500,-0.750,-0.750,0.000,0.000,0.000,8.200,99.9922,99.9922
11.321,6713,48.75,209.63,214.9922,0.82642,0.82886,0.0000,0.0000,2689.1406,-1.500,-0.750,-0.750,0.000,0.000,0.000,6.700,99.9922,99.9688
11.381,5657,48.75,211.13,215.2266,1.04614,1.09863,0.0000,0.0000,2748.7500,-2.250,-0.750,0.000,0.000,0.000,0.000,0.000,98.2109,98.5234
11.442,5512,49.50,211.99,216.2813,0.99292,0.96973,0.0000,0.0000,2770.4688,-2.250,-0.750,0.000,0.000,0.000,0.000,5.100,98.2109,98.1172
11.502,5365,49.50,219.07,216.1406,0.85938,0.85010,0.0000,0.0000,2786.1719,-2.250,-0.750,0.000,0.000,0.000,0.000,6.500,99.3516,99.4063
11.562,5323,50.25,221.11,216.8672,0.85376,0.86304,0.0000,0.0000,2797.8906,-2.250,-0.750,0.000,0.000,0.000,0.000,2.400,98.5000,97.6094
11.622,5360,50.25,221.13,217.0781,0.85864,0.85474,0.0000,0.0000,2801.1719,-2.250,-0.750,0.000,0.000,0.000,0.000,2.100,98.5000,98.6406
11.682,5355,50.25,221.70,215.9297,0.84766,0.84375,0.0000,0.0000,2803.2031,-2.250,-0.750,0.000,0.000,0.000,0.000,1.900,99.4375,99.1953
11.741,5412,51.00,221.51,215.2969,0.84131,0.84253,0.0000,0.0000,2812.0313,-2.250,-0.750,0.000,0.000,0.000,0.000,2.000,98.7109,98.7656
11.807,5408,51.00,222.23,216.1641,0.83813,0.84570,0.0000,0.0000,2812.9688,-2.250,-0.750,0.000,0.000,0.000,0.000,1.800,98.7109,98.6406
11.862,5423,51.75,221.58,215.3672,0.83374,0.84814,0.0000,0.0000,2811.0156,-2.250,-0.750,0.000,0.000,0.000,0.000,2.000,99.7031,99.7109
11.922,5424,51.75,220.27,115.4766,0.83765,0.84229,0.0000,0.0000,2801.0156,-2.250,-0.750,0.000,0.000,0.000,0.000,-0.800,21.9141,74.0313
11.982,5222,51.75,148.17,17.8359,0.84204,0.83545,0.0000,0.0000,1881.2500,-2.250,-0.750,0.000,0.000,0.000,0.000,8.000,0.5938,8.5078
12.042,5401,52.50,44.81,17.6016,2.71973,1.65674,0.0000,0.0000,677.8125,0.000,0.000,0.000,0.000,0.000,0.000,-3.400,3.9453,2.9063
12.102,5366,52.50,22.29,17.5547,2.94873,1.70801,0.0000,0.0000,366.2500,0.000,0.000,0.000,0.000,0.000,0.000,0.800,4.8516,5.2969
12.162,5379,52.50,17.44,17.5547,1.88477,1.22778,0.0000,0.0000,297.1094,0.000,0.000,0.000,0.000,0.000,0.000,0.400,6.3516,5.8906
12.222,5367,53.25,16.29,18.6797,1.39160,1.04370,0.0000,0.0000,287.2656,0.000,0.000,0.000,0.000,0.000,0.000,-1.500,7.4297,7.6250
12.282,5372,53.25,16.50,25.6875,1.32202,1.16626,0.0000,0.0000,337.9688,0.000,0.000,0.000,0.000,0.000,0.000,-1.500,11.5938,11.0781
12.342,5349,54.00,23.55,46.4531,2.07056,2.34180,0.0000,0.0000,445.4688,0.000,0.000,0.000,0.000,0.000,0.000,-2.300,18.8984,17.6563
12.402,5360,54.00,39.87,60.5156,4.55615,5.40356,0.0000,0.0000,647.8906,0.000,0.000,0.000,0.000,0.000,0.000,-6.000,22.6016,21.8516
12.462,5339,54.00,54.28,64.9453,9.48145,12.84009,0.0000,0.0000,819.0625,0.000,0.000,0.000,0.000,0.000,0.000,-5.300,24.0234,23.9688
12.522,5336,54.75,57.98,64.9453,15.99976,15.99976,0.0000,0.0000,885.0781,0.000,0.000,0.000,0.000,0.000,0.000,-3.000,25.5625,24.9609
12.582,5323,54.75,61.03,64.9453,15.99976,15.99976,0.0000,0.0000,927.5000,0.000,0.000,0.000,0.000,0.000,0.000,4.500,26.4609,26.1328
12.642,5326,54.75,62.16,64.9453,15.99976,15.99976,0.0000,0.0000,943.1250,0.000,0.000,0.000,0.000,0.000,0.000,6.700,26.9766,26.8516
12.702,5313,54.75,62.95,64.9453,15.99976,15.99976,0.0000,0.0000,951.4844,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.2813,27.1563
12.762,5310,55.50,63.30,64.9453,15.99976,15.99976,0.0000,0.0000,955.7813,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.5547,27.4375
12.822,5313,55.50,63.14,64.9688,15.99976,15.99976,0.0000,0.0000,953.8281,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.6016,27.6172
12.882,5292,55.50,63.38,64.9688,15.99976,15.99976,0.0000,0.0000,954.2188,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.7969,27.8125
12.942,5271,55.50,63.56,64.9688,15.99976,15.99976,0.0000,0.0000,954.3750,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9375,27.8906
13.002,5234,55.50,63.77,64.9688,15.99976,15.99976,0.0000,0.0000,953.4375,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9375,27.9688
13.062,5242,55.50,63.61,64.9688,15.99976,15.99976,0.0000,0.0000,952.9688,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9688,27.9531
13.123,5209,56.25,63.61,64.9688,15.99976,15.99976,0.0000,0.0000,950.6250,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0703,28.0234
13.182,5211,56.25,63.61,64.9688,15.99976,15.99976,0.0000,0.0000,950.1563,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1094,28.0703
13.242,5188,56.25,63.56,64.9688,15.99976,15.99976,0.0000,0.0000,948.1250,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1875,28.2031
13.302,5156,56.25,63.73,64.9688,15.99976,15.99976,0.0000,0.0000,947.7344,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1875,28.2031
13.362,5129,56.25,63.84,64.9688,15.99976,15.99976,0.0000,0.0000,948.1250,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1641,28.1641
13.422,5119,56.25,63.61,64.9688,15.99976,15.99976,0.0000,0.0000,945.0781,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1484,28.1016
13.482,5120,56.25,63.45,64.9688,15.99976,15.99976,0.0000,0.0000,943.5156,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.1563,28.2344
13.542,5075,56.25,63.63,64.9688,15.99976,15.99976,0.0000,0.0000,943.2813,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.2734,28.2344
13.602,5076,56.25,63.52,64.9688,15.99976,15.99976,0.0000,0.0000,941.7969,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.2031,28.2656
13.662,5041,56.25,63.59,64.9688,15.99976,15.99976,0.0000,0.0000,940.8594,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.2578,28.2344
13.722,5009,56.25,63.70,64.9688,15.99976,15.99976,0.0000,0.0000,940.4688,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.2031,28.2188
13.782,4986,56.25,63.73,64.9688,15.99976,15.99976,0.0000,0.0000,939.8438,0.000,0.000,0.000,0.000,0.000,0.000,6.000,28.1328,28.0859
13.842,4984,57.00,63.49,64.9688,15.99976,15.99976,0.0000,0.0000,937.1875,0.000,0.000,0.000,0.000,0.000,0.000,6.000,28.1250,28.1797
13.902,4958,57.00,63.56,64.9688,15.99976,15.99976,0.0000,0.0000,937.1875,0.000,0.000,0.000,0.000,0.000,0.000,6.000,28.1719,28.1641
13.962,4944,57.00,63.38,64.9688,15.99976,15.99976,0.0000,0.0000,934.0625,0.000,0.000,0.000,0.000,0.000,0.000,6.000,28.1563,28.1797
14.022,4909,57.00,63.94,64.9688,15.99976,15.99976,0.0000,0.0000,935.2344,0.000,0.000,0.000,0.000,0.000,0.000,5.200,28.1563,28.1641
14.082,4887,57.00,64.10,64.9688,15.99976,15.99976,0.0000,0.0000,932.4219,0.000,0.000,0.000,0.000,0.000,0.000,5.200,28.0313,27.9688
14.142,4872,57.00,64.17,64.9688,15.99976,15.99976,0.0000,0.0000,930.2344,0.000,0.000,0.000,0.000,0.000,0.000,5.200,27.8047,27.8594
14.202,4849,57.00,64.22,64.9688,15.99976,15.99976,0.0000,0.0000,926.8750,0.000,0.000,0.000,0.000,0.000,0.000,5.200,27.8047,27.7578
14.262,4832,57.00,64.31,64.9688,15.99976,15.99976,0.0000,0.0000,924.2969,0.000,0.000,0.000,0.000,0.000,0.000,5.200,27.6875,27.7422
14.322,4813,57.00,64.43,64.9688,15.99976,15.99976,0.0000,0.0000,921.1719,0.000,0.000,0.000,0.000,0.000,0.000,4.500,27.6016,27.6094
14.382,4786,57.00,64.57,64.9688,15.99976,15.99976,0.0000,0.0000,917.9688,0.000,0.000,0.000,0.000,0.000,0.000,4.500,27.4766,27.5000
14.442,4764,57.00,64.71,64.9688,15.99976,15.99976,0.0000,0.0000,917.0313,0.000,0.000,0.000,0.000,0.000,0.000,4.500,27.3984,27.3984
14.502,4754,57.00,64.62,64.9688,15.99976,15.99976,0.0000,0.0000,912.9688,0.000,0.000,0.000,0.000,0.000,0.000,4.500,27.2656,27.2734
14.562,4727,57.00,64.92,64.9688,15.99976,15.99976,0.0000,0.0000,910.3125,0.000,0.000,0.000,0.000,0.000,0.000,3.700,27.2266,27.1719
14.622,4717,56.25,64.80,64.9688,15.99976,15.99976,0.0000,0.0000,908.2813,0.000,0.000,0.000,0.000,0.000,0.000,3.700,27.0703,27.1719
14.682,4679,56.25,65.23,64.9688,15.99976,15.99976,0.0000,0.0000,906.4063,0.000,0.000,0.000,0.000,0.000,0.000,3.700,26.9375,27.0078
14.742,4663,56.25,65.25,64.9688,15.99976,15.99976,0.0000,0.0000,903.7500,0.000,0.000,0.000,0.000,0.000,0.000,3.700,26.8750,26.8828
14.802,4640,56.25,65.37,64.9688,15.99976,15.99976,0.0000,0.0000,900.3906,0.000,0.000,0.000,0.000,0.000,0.000,3.000,26.7734,26.8125
14.862,4629,56.25,65.34,64.9688,15.99976,15.99976,0.0000,0.0000,898.7500,0.000,0.000,0.000,0.000,0.000,0.000,3.000,26.6641,26.6328
14.922,4602,56.25,65.51,64.9688,15.99976,15.99976,0.0000,0.0000,895.3125,0.000,0.000,0.000,0.000,0.000,0.000,3.000,26.6406,26.6172
14.982,4586,56.25,65.60,64.9688,15.99976,15.99976,0.0000,0.0000,894.1406,0.000,0.000,0.000,0.000,0.000,0.000,3.000,26.5000,26.5234
15.042,4557,56.25,65.72,64.9688,15.99976,15.99976,0.0000,0.0000,890.2344,0.000,0.000,0.000,0.000,0.000,0.000,2.200,26.3672,26.4219
15.102,4537,56.25,65.86,64.9688,15.99976,15.99976,0.0000,0.0000,887.8906,0.000,0.000,0.000,0.000,0.000,0.000,2.200,26.2656,26.2109
15.162,4526,56.25,65.91,64.9688,15.99976,15.99976,0.0000,0.0000,885.3125,0.000,0.000,0.000,0.000,0.000,0.000,2.200,26.1641,26.1484
15.222,4509,56.25,65.91,64.9688,15.99976,15.99976,0.0000,0.0000,883.2813,0.000,0.000,0.000,0.000,0.000,0.000,2.200,26.0781,26.0703
