Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
10.040,5344,51.00,64.36,64.8516,15.99976,15.99976,0.0000,0.0000,951.7969,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0391,28.0391
10.101,5312,51.00,64.27,64.8516,15.99976,15.99976,0.0000,0.0000,949.5313,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9688,27.9922
10.161,5288,51.00,64.31,64.8516,15.99976,15.99976,0.0000,0.0000,949.0625,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9688,27.9375
10.221,5252,51.00,64.20,64.8516,15.99976,15.99976,0.0000,0.0000,945.7031,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.8594,27.9219
10.281,5218,51.00,64.20,64.8516,15.99976,15.99976,0.0000,0.0000,944.1406,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.7656,27.7891
10.341,5181,51.00,64.15,64.8516,15.99976,15.99976,0.0000,0.0000,942.0313,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.7500,27.7266
10.401,5148,51.00,64.15,64.8516,15.99976,15.99976,0.0000,0.0000,941.5625,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.6719,27.7109
10.461,5144,51.00,63.91,64.8516,15.99976,15.99976,0.0000,0.0000,938.5938,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.6328,27.5156
10.521,5142,51.00,63.61,64.8516,15.99976,15.99976,0.0000,0.0000,935.1563,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.6563,27.6328
10.581,5123,51.00,63.68,64.8516,15.99976,15.99976,0.0000,0.0000,934.7656,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.7422,27.7578
10.641,5117,51.00,63.68,64.8516,15.99976,15.99976,0.0000,0.0000,934.6094,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.7422,27.7734
10.701,5114,51.00,63.63,64.8516,15.99976,15.99976,0.0000,0.0000,932.8906,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.8828,27.7578
10.765,5084,51.00,63.70,64.8516,15.99976,15.99976,0.0000,0.0000,932.6563,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.8594,27.8750
10.826,5080,51.00,63.59,64.8516,15.99976,15.99976,0.0000,0.0000,930.7031,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.8984,27.8750
10.886,5075,51.00,63.68,64.8516,15.99976,15.99976,0.0000,0.0000,931.2500,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9141,27.9375
10.946,5064,51.00,63.70,64.8516,15.99976,15.99976,0.0000,0.0000,931.0938,0.000,0.000,0.000,0.000,0.000,0.000,6.700,27.9922,27.9375
11.006,5043,51.00,63.80,64.8516,15.99976,15.99976,0.0000,0.0000,931.0156,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0156,28.0078
11.066,5046,51.00,63.80,64.8516,15.99976,15.99976,0.0000,0.0000,930.7813,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0078,28.0234
11.125,5029,51.00,63.73,64.8516,15.99976,15.99976,0.0000,0.0000,929.4531,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0703,28.0234
11.185,5022,51.00,63.89,64.8516,15.99976,15.99976,0.0000,0.0000,930.7813,0.000,0.000,0.000,0.000,0.000,0.000,6.700,28.0547,28.0703
11.245,5015,51.00,65.18,18.1172,15.99976,15.99976,0.0000,0.0000,929.8438,0.000,0.000,0.000,0.000,0.000,0.000,6.700,0.0000,26.9609
11.306,5036,51.00,39.07,42.9609,15.99976,15.99976,0.0000,0.0000,583.5938,0.000,0.000,0.000,0.000,0.000,0.000,20.400,17.9453,12.4141
11.371,5108,51.00,48.09,102.2813,7.61328,1.74731,0.0000,0.0000,658.2031,0.000,0.000,0.000,0.000,0.000,0.000,3.600,42.5000,30.3672
11.431,5152,51.00,87.52,175.8750,1.27148,0.94019,0.0000,0.0000,1093.0469,0.000,0.000,0.000,0.000,0.000,0.000,21.200,58.7813,57.4141
11.491,4995,51.00,98.86,196.2422,0.89795,0.83862,0.0000,0.0000,1210.7031,0.000,0.000,0.000,0.000,0.000,0.000,21.000,99.9922,95.4453
11.551,5110,51.00,106.17,197.4141,0.80835,0.79370,0.0000,0.0000,1320.4688,0.000,0.000,0.000,0.000,0.000,0.000,20.200,99.9922,100.0000
11.611,5069,51.00,117.73,197.1797,0.78467,0.78979,0.0000,0.0000,1460.0781,0.000,0.000,0.000,0.000,0.000,0.000,19.500,99.9922,99.9922
11.670,5125,50.25,130.85,198.8203,0.79468,0.80444,0.0000,0.0000,1622.8125,0.000,0.000,0.000,0.000,0.000,0.000,18.000,99.9922,99.9375
11.731,5127,50.25,146.09,202.8984,0.81152,0.82568,0.0000,0.0000,1811.4844,0.000,-0.750,0.000,0.000,0.000,0.000,13.500,99.9922,99.9531
11.791,5157,50.25,164.04,209.2266,0.86548,0.87866,0.0000,0.0000,2035.7031,0.000,-0.750,0.000,0.000,0.000,0.000,11.200,99.9922,99.9688
11.850,5203,50.25,181.22,212.2266,0.86060,0.85938,0.0000,0.0000,2252.4219,0.000,-0.750,0.000,0.000,0.000,0.000,9.700,99.9922,99.9688
11.910,5220,50.25,201.09,213.9141,0.84009,0.84229,0.0000,0.0000,2500.3125,0.000,-0.750,0.000,0.000,0.000,0.000,9.000,99.9922,99.9766
11.970,5298,50.25,212.77,216.2813,0.84131,0.84399,0.0000,0.0000,2666.1719,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.9922,99.9531
12.031,5244,50.25,213.28,214.8281,0.87036,0.87622,0.0000,0.0000,2662.3438,0.000,-0.750,0.000,0.000,0.000,0.000,7.500,98.2031,99.7109
12.095,5329,50.25,208.34,216.1875,0.86719,0.86792,0.0000,0.0000,2615.1563,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.7422,99.2422
12.160,5323,50.25,206.86,217.3828,0.85156,0.85181,0.0000,0.0000,2596.8750,0.000,-0.750,0.000,0.000,0.000,0.000,7.500,99.9922,100.0000
12.219,5379,50.25,208.59,217.7578,0.85864,0.85742,0.0000,0.0000,2640.1563,0.000,-0.750,0.000,0.000,0.000,0.000,7.500,99.9922,99.9688
12.279,5398,50.25,211.99,215.9063,0.85620,0.85840,0.0000,0.0000,2695.4688,0.000,-0.750,0.000,0.000,0.000,0.000,7.500,99.9922,99.9375
12.339,5449,50.25,212.30,214.1016,0.85913,0.85742,0.0000,0.0000,2728.4375,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.8672,99.8438
12.400,5475,50.25,213.14,213.3281,0.85596,0.85352,0.0000,0.0000,2747.7344,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.5469,99.4375
12.461,5499,50.25,213.45,213.1875,0.85181,0.84692,0.0000,0.0000,2759.5313,0.000,-0.750,0.000,0.000,0.000,0.000,8.200,99.5469,99.5313
12.520,5540,50.25,213.94,212.6250,0.85181,0.85156,0.0000,0.0000,2767.8906,0.000,-0.750,0.000,0.000,0.000,0.000,7.500,99.7500,99.8750
12.581,5571,50.25,214.10,212.2266,0.84839,0.85083,0.0000,0.0000,2773.3594,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.7500,99.7266
12.641,5605,50.25,213.70,211.8516,0.84229,0.83960,0.0000,0.0000,2771.5625,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.7500,99.7266
12.705,5613,50.25,213.23,211.5703,0.83569,0.83569,0.0000,0.0000,2769.3750,0.000,0.000,0.000,0.000,0.000,0.000,7.500,99.8594,99.8125
12.761,5675,50.25,212.93,211.3125,0.83423,0.83813,0.0000,0.0000,2763.4375,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.8594,99.8906
12.821,5691,50.25,212.25,211.3594,0.83740,0.83521,0.0000,0.0000,2758.4375,0.000,0.000,0.000,0.000,0.000,0.000,7.500,99.8594,99.8438
12.881,5739,50.25,211.83,211.4063,0.83423,0.83081,0.0000,0.0000,2751.8750,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.8594,99.8438
12.941,5755,50.25,211.52,211.5234,0.83130,0.83057,0.0000,0.0000,2747.3438,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.8594,99.8438
13.001,5792,50.25,211.08,211.4766,0.82910,0.82690,0.0000,0.0000,2741.7188,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.8594,99.8125
13.061,5817,50.25,211.05,211.5703,0.82495,0.82690,0.0000,0.0000,2739.2188,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.8594,99.8594
13.121,5863,50.25,211.22,211.5469,0.82813,0.82446,0.0000,0.0000,2739.8438,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.5859,99.5156
13.181,5884,50.25,211.29,211.7578,0.82104,0.82031,0.0000,0.0000,2738.7500,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.5859,99.5313
13.240,5912,50.25,211.50,211.8984,0.82373,0.82007,0.0000,0.0000,2738.8281,0.000,0.000,0.000,0.000,0.000,0.000,7.500,99.7891,99.9063
13.301,5947,50.25,211.34,212.0391,0.81738,0.82202,0.0000,0.0000,2735.3906,0.000,0.000,0.000,0.000,0.000,0.000,7.500,99.7891,99.7734
13.361,5970,50.25,211.34,212.0391,0.81177,0.81616,0.0000,0.0000,2731.4063,0.000,0.000,0.000,0.000,0.000,0.000,7.500,99.5234,99.5625
13.421,6013,50.25,211.31,211.7344,0.82324,0.81665,0.0000,0.0000,2726.0156,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.7891,99.7734
13.481,6026,50.25,210.40,211.7813,0.82520,0.81543,0.0000,0.0000,2721.4844,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.5469,99.4375
13.541,6075,50.25,209.70,211.5469,0.82813,0.82764,0.0000,0.0000,2717.2656,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.7891,99.8750
13.601,6090,50.25,209.23,211.3828,0.82031,0.82275,0.0000,0.0000,2715.8594,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.7891,99.7734
13.661,6127,51.00,208.80,211.1953,0.81934,0.82373,0.0000,0.0000,2713.1250,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.7891,99.7578
13.721,6161,51.00,208.57,211.1250,0.82007,0.82617,0.0000,0.0000,2711.3281,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.7891,99.8125
13.781,6186,51.00,208.52,210.9375,0.82324,0.82251,0.0000,0.0000,2712.2656,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.7891,99.7969
13.841,6209,51.00,208.66,210.8906,0.82690,0.82642,0.0000,0.0000,2714.5313,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.8984,99.7734
13.901,6236,51.00,208.73,210.8906,0.82690,0.82690,0.0000,0.0000,2716.0156,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9453,99.9219
13.961,6265,51.00,208.80,210.7500,0.82495,0.82886,0.0000,0.0000,2717.8906,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9453,99.9531
14.021,6303,51.00,208.59,210.8203,0.82446,0.82568,0.0000,0.0000,2716.4063,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9453,99.9531
14.081,6333,51.00,208.50,210.7969,0.81982,0.82275,0.0000,0.0000,2714.0625,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.7969,99.6797
14.141,6353,51.00,208.22,210.8438,0.82202,0.82178,0.0000,0.0000,2710.7031,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9297,100.0000
14.201,6391,51.00,207.87,210.9141,0.82227,0.82178,0.0000,0.0000,2706.0938,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9844
14.261,6398,51.00,207.47,210.8672,0.82202,0.82202,0.0000,0.0000,2702.2656,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,100.0000
14.320,6447,51.00,207.54,211.0547,0.82153,0.82227,0.0000,0.0000,2701.8750,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9531
14.381,6470,51.00,207.75,211.1250,0.82544,0.82324,0.0000,0.0000,2702.3438,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,99.9531
14.441,6487,51.75,207.56,211.2188,0.82520,0.82104,0.0000,0.0000,2699.6094,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9922
14.501,6512,51.75,207.49,211.3359,0.82031,0.82690,0.0000,0.0000,2695.9375,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9688
14.561,6555,51.75,207.19,211.4063,0.81885,0.82446,0.0000,0.0000,2692.9688,0.000,0.000,0.000,0.000,0.000,0.000,9.000,99.9922,99.9688
14.626,6572,51.75,207.21,211.6641,0.82104,0.82397,0.0000,0.0000,2691.7969,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,99.9922
14.686,6596,51.75,206.93,211.6641,0.81958,0.82007,0.0000,0.0000,2688.2031,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,99.9688
14.746,6635,51.75,206.60,211.4297,0.81934,0.81836,0.0000,0.0000,2686.8750,0.000,0.000,0.000,0.000,0.000,0.000,8.200,99.9922,99.9688
14.806,6664,51.75,206.30,143.3672,0.82007,0.82080,0.0000,0.0000,2685.2344,0.000,0.000,0.000,0.000,0.000,0.000,0.700,31.1250,94.8906
14.872,6585,51.75,175.95,38.9297,0.82397,0.82397,0.0000,0.0000,2318.6719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.3984,23.9844
14.931,6468,52.50,54.52,15.7031,1.34546,0.95410,0.0000,0.0000,825.3125,0.000,0.000,0.000,0.000,0.000,0.000,6.000,3.0469,2.3359
14.991,6585,52.50,17.70,15.7031,2.26025,1.37891,0.0000,0.0000,329.6875,0.000,0.000,0.000,0.000,0.000,0.000,9.800,4.5469,4.5234
15.053,6559,52.50,12.59,15.7031,1.27856,1.06201,0.0000,0.0000,255.6250,0.000,0.000,0.000,0.000,0.000,0.000,9.200,6.5078,5.7578
15.111,6568,52.50,12.80,15.7031,0.88965,0.87964,0.0000,0.0000,254.3750,0.000,0.000,0.000,0.000,0.000,0.000,7.500,7.7109,7.6250
15.171,6546,52.50,13.24,15.7031,0.91504,0.85156,0.0000,0.0000,269.7656,0.000,0.000,0.000,0.000,0.000,0.000,7.500,8.6563,8.2500
15.231,6529,52.50,14.34,22.9688,0.99927,1.03247,0.0000,0.0000,333.2813,0.000,0.000,0.000,0.000,0.000,0.000,7.500,12.9844,12.2188
15.291,6519,52.50,19.48,36.7969,1.70508,2.29590,0.0000,0.0000,436.0938,0.000,0.000,0.000,0.000,0.000,0.000,6.700,18.7734,17.5547
15.351,6508,53.25,34.64,52.1719,3.91943,5.21118,0.0000,0.0000,617.8125,0.000,0.000,0.000,0.000,0.000,0.000,-1.500,23.0000,22.0781
15.411,6504,53.25,50.32,64.4297,8.80859,10.69434,0.0000,0.0000,814.4531,0.000,0.000,0.000,0.000,0.000,0.000,-3.000,28.2188,26.9453
15.471,6481,53.25,58.95,64.8281,15.99976,15.99976,0.0000,0.0000,923.7500,0.000,0.000,0.000,0.000,0.000,0.000,-3.800,29.4219,29.4531
15.531,6476,53.25,62.58,64.8281,15.99976,15.99976,0.0000,0.0000,968.5938,0.000,0.000,0.000,0.000,0.000,0.000,1.500,30.9922,30.9844
15.591,6458,53.25,64.29,64.8281,15.99976,15.99976,0.0000,0.0000,988.9063,0.000,0.000,0.000,0.000,0.000,0.000,7.500,31.2344,31.2734
15.651,6447,53.25,65.23,64.8281,15.99976,15.99976,0.0000,0.0000,1001.2500,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.9688,31.0625
15.711,6435,53.25,65.58,64.8281,15.99976,15.99976,0.0000,0.0000,1004.7656,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.6172,30.6719
15.771,6431,53.25,65.37,64.8281,15.99976,15.99976,0.0000,0.0000,1002.5000,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.2109,30.2656
