Time,Engine Speed,Intake air temperature,Relative Load,Relative Load Setpoint,Lambda Bank 1,Lambda Bank 2,Additive adaptive correction of the relative fuel mass Bank1,Additive adaptive correction of the relative fuel mass Bank2,Manifold Pressure,Cylinder 1 ignition retard,Cylinder 2 ignition retard,Cylinder 3 ignition retard,Cylinder 4 ignition retard,Cylinder 5 ignition retard,Cylinder 6 ignition retard,Actual Ignition Angle,Target position throttle valve,Pedal Position
9.726,5750,56.25,219.40,211.0313,0.84497,0.84766,0.0000,0.0000,2834.8438,-2.250,-0.750,0.000,0.000,0.000,0.000,2.100,99.5703,99.5156
9.786,5790,56.25,218.20,210.8203,0.84009,0.83887,0.0000,0.0000,2819.7656,-2.250,-0.750,0.000,0.000,0.000,0.000,2.300,99.5703,99.6016
9.846,5805,57.00,216.75,210.6094,0.83618,0.84326,0.0000,0.0000,2807.1094,-2.250,-0.750,0.000,0.000,0.000,0.000,2.700,99.8047,99.6328
9.906,5837,57.00,215.63,210.6328,0.83521,0.83569,0.0000,0.0000,2792.9688,-2.250,-0.750,0.000,0.000,0.000,0.000,3.100,99.8047,99.8594
9.965,5837,57.75,214.10,210.3984,0.82959,0.83130,0.0000,0.0000,2778.9844,-2.250,-0.750,0.000,0.000,0.000,0.000,3.500,99.8047,99.7969
10.025,5882,58.50,213.00,210.6563,0.83130,0.83911,0.0000,0.0000,2767.9688,-2.250,-0.750,0.000,0.000,0.000,0.000,3.700,99.8047,99.7578
10.085,5927,58.50,212.46,210.5391,0.83105,0.83179,0.0000,0.0000,2758.2813,-2.250,-0.750,0.000,0.000,0.000,0.000,3.800,99.6094,99.7578
10.146,5949,59.25,211.52,210.2109,0.82764,0.82959,0.0000,0.0000,2750.9375,-2.250,-0.750,0.000,0.000,0.000,0.000,4.100,99.6094,99.5000
10.206,5975,59.25,211.59,210.0938,0.82373,0.82910,0.0000,0.0000,2750.3906,-2.250,-0.750,0.000,0.000,0.000,0.000,4.000,99.6094,99.6016
10.266,5991,59.25,211.64,209.5547,0.82227,0.82324,0.0000,0.0000,2754.8438,-2.250,-0.750,0.000,0.000,0.000,0.000,4.000,99.6094,99.6016
10.326,6037,60.00,211.71,209.3906,0.82495,0.82642,0.0000,0.0000,2757.3438,-2.250,-0.750,0.000,0.000,0.000,0.000,4.000,99.7656,99.5781
10.386,6077,60.00,211.95,208.9453,0.82520,0.82520,0.0000,0.0000,2754.8438,-2.250,-0.750,0.000,0.000,0.000,0.000,7.500,99.3203,99.6953
10.446,6075,60.75,210.84,208.3125,0.82471,0.82642,0.0000,0.0000,2748.8281,-2.250,0.000,0.000,0.000,0.000,0.000,7.500,99.7422,99.7578
10.506,6110,60.75,210.12,208.4531,0.82617,0.83032,0.0000,0.0000,2742.6563,-2.250,0.000,0.000,0.000,0.000,0.000,6.700,99.9219,99.7813
10.566,6163,61.50,208.73,207.8672,0.82520,0.82886,0.0000,0.0000,2735.6250,-2.250,0.000,0.000,0.000,0.000,0.000,6.700,99.9219,99.9219
10.626,6180,62.25,207.73,207.7266,0.82495,0.83008,0.0000,0.0000,2730.0781,-2.250,0.000,0.000,0.000,0.000,0.000,7.500,99.8281,99.4688
10.686,6184,62.25,207.75,207.5859,0.82813,0.83105,0.0000,0.0000,2730.7031,-2.250,0.000,0.000,0.000,0.000,0.000,7.500,99.8281,99.8906
10.746,6222,63.00,207.19,206.7891,0.83130,0.83252,0.0000,0.0000,2732.7344,-2.250,-1.500,0.000,0.000,0.000,0.000,4.500,99.8281,99.7734
10.806,6267,63.00,207.52,206.8828,0.83179,0.83130,0.0000,0.0000,2737.8906,-2.250,-1.500,0.000,0.000,0.000,0.000,4.500,99.4453,99.2734
10.866,6287,63.00,207.05,206.3672,0.82690,0.82935,0.0000,0.0000,2738.3594,-1.500,-1.500,0.000,0.000,0.000,0.000,5.200,99.6875,99.7813
10.926,6285,63.75,206.60,206.3438,0.82837,0.83081,0.0000,0.0000,2740.8594,-1.500,-1.500,0.000,0.000,0.000,0.000,6.000,99.8438,99.7422
10.986,6343,63.75,206.48,205.8984,0.82764,0.82983,0.0000,0.0000,2739.7656,-1.500,-1.500,0.000,0.000,0.000,0.000,6.700,99.8438,99.8281
11.046,6363,64.50,206.13,205.5703,0.82764,0.83179,0.0000,0.0000,2740.0000,-1.500,-1.500,0.000,0.000,0.000,0.000,6.000,99.8438,99.8438
11.105,6400,64.50,205.76,205.6172,0.82886,0.82739,0.0000,0.0000,2735.7031,-1.500,-1.500,0.000,0.000,0.000,0.000,6.700,99.6875,99.6016
11.165,6426,65.25,205.22,205.1484,0.83203,0.83032,0.0000,0.0000,2733.3594,-1.500,-1.500,0.000,0.000,0.000,0.000,5.200,99.9141,99.9375
11.225,6437,65.25,204.54,205.2188,0.83130,0.82959,0.0000,0.0000,2731.0156,-1.500,-1.500,0.000,0.000,0.000,0.000,6.000,99.8516,99.4531
11.286,6481,65.25,204.61,204.9844,0.82568,0.82764,0.0000,0.0000,2729.4531,-1.500,-1.500,0.000,0.000,0.000,0.000,6.700,99.6094,99.8750
11.346,6476,66.00,204.05,204.6094,0.82446,0.83203,0.0000,0.0000,2728.9063,-1.500,-1.500,0.000,0.000,0.000,0.000,6.700,99.8047,99.7734
11.406,6529,66.00,204.23,204.8672,0.82764,0.83008,0.0000,0.0000,2728.0469,-1.500,-1.500,0.000,0.000,0.000,0.000,5.200,99.8047,99.8594
11.466,6523,66.75,203.55,204.4922,0.82642,0.82520,0.0000,0.0000,2727.1875,-1.500,-0.750,0.000,0.000,0.000,0.000,6.000,99.9141,99.8438
11.537,6574,67.50,203.58,204.7266,0.82495,0.82642,0.0000,0.0000,2729.1406,-1.500,-0.750,0.000,0.000,0.000,0.000,6.700,99.6797,99.5859
11.595,6602,67.50,203.63,204.6328,0.82764,0.82764,0.0000,0.0000,2726.8750,-1.500,-0.750,0.000,0.000,0.000,0.000,6.700,99.6797,99.6641
11.655,6638,67.50,202.95,204.4219,0.82959,0.82690,0.0000,0.0000,2722.1875,-1.500,-0.750,0.000,0.000,0.000,0.000,6.000,99.6797,99.7109
11.716,6660,67.50,202.92,204.6094,0.82837,0.82471,0.0000,0.0000,2720.0781,-1.500,-0.750,0.000,0.000,0.000,0.000,5.200,99.8672,99.7109
11.776,6649,68.25,202.64,204.2344,0.82739,0.82813,0.0000,0.0000,2720.0000,-1.500,-0.750,0.000,0.000,0.000,0.000,5.200,99.6953,99.9375
11.836,6711,69.00,202.57,204.2578,0.82764,0.82813,0.0000,0.0000,2720.2344,-0.750,-0.750,0.000,0.000,0.000,0.000,5.200,99.9141,99.7578
11.896,6700,69.00,202.50,204.1875,0.82617,0.82471,0.0000,0.0000,2720.3906,-0.750,-0.750,0.000,0.000,0.000,0.000,5.200,99.9141,99.9688
11.956,6756,69.00,202.20,203.8125,0.82935,0.82324,0.0000,0.0000,2722.8906,-0.750,-0.750,0.000,0.000,0.000,0.000,6.000,99.9141,99.8750
12.016,6777,69.00,201.94,203.6719,0.82446,0.82446,0.0000,0.0000,2720.1563,-0.750,-0.750,0.000,0.000,0.000,0.000,6.000,99.8516,99.6484
12.076,6798,69.75,201.45,203.3906,0.82617,0.83057,0.0000,0.0000,2718.5938,-0.750,-0.750,0.000,0.000,0.000,0.000,5.200,99.8516,99.9375
12.136,6807,69.75,201.02,203.0391,0.82690,0.82397,0.0000,0.0000,2716.7188,-0.750,-0.750,0.000,0.000,0.000,0.000,5.200,99.8516,99.8594
12.196,6837,69.75,200.65,202.8984,0.82227,0.82324,0.0000,0.0000,2714.1406,-0.750,-0.750,0.000,0.000,0.000,0.000,5.200,99.8516,99.7969
12.256,6863,70.50,200.06,202.5234,0.82495,0.82202,0.0000,0.0000,2711.3281,-0.750,-0.750,0.000,0.000,0.000,0.000,6.000,99.9453,99.9219
12.316,6896,70.50,199.55,202.4297,0.82495,0.82910,0.0000,0.0000,2707.5781,-0.750,-0.750,0.000,0.000,0.000,0.000,6.000,99.9922,100.0000
12.376,6915,71.25,198.96,202.0781,0.82861,0.83081,0.0000,0.0000,2703.5156,-0.750,-0.750,0.000,0.000,0.000,0.000,6.000,99.9922,99.9688
12.435,6920,71.25,198.61,201.8906,0.82837,0.83252,0.0000,0.0000,2702.7344,-0.750,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9688
12.495,6963,71.25,198.52,201.6797,0.82861,0.82886,0.0000,0.0000,2702.0313,-0.750,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9531
12.556,6976,72.00,198.16,201.3984,0.82813,0.82813,0.0000,0.0000,2702.1094,-0.750,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9922
12.615,7025,72.00,198.09,201.2813,0.82764,0.82886,0.0000,0.0000,2702.2656,-0.750,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9531
12.676,7029,72.00,197.84,200.9766,0.82642,0.82007,0.0000,0.0000,2704.3750,-0.750,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9688
12.737,7044,72.75,197.46,200.5547,0.82813,0.81934,0.0000,0.0000,2703.4375,-0.750,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9922
12.796,7069,72.75,197.13,200.5313,0.82153,0.82251,0.0000,0.0000,2699.6875,-0.750,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9688
12.860,7102,72.75,196.41,200.2266,0.82593,0.82251,0.0000,0.0000,2695.0000,0.000,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9531
12.915,7117,72.75,196.03,200.1797,0.82275,0.82373,0.0000,0.0000,2690.9375,0.000,0.000,0.000,0.000,0.000,0.000,6.700,99.9922,99.9922
12.976,7130,73.50,195.40,199.8750,0.83130,0.82739,0.0000,0.0000,2686.7969,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9688
13.036,7160,73.50,195.00,199.8516,0.83179,0.83301,0.0000,0.0000,2685.3125,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9531
13.096,7178,73.50,194.98,199.5469,0.83398,0.82983,0.0000,0.0000,2685.0000,0.000,0.000,0.000,0.000,0.000,0.000,5.200,99.9922,99.9531
13.156,7199,74.25,194.70,199.2656,0.82642,0.83301,0.0000,0.0000,2686.2500,0.000,0.000,0.000,0.000,0.000,0.000,5.200,99.9922,99.9688
13.215,7246,74.25,194.65,199.1250,0.82593,0.82861,0.0000,0.0000,2687.2656,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,100.0000
13.276,7246,74.25,194.34,198.8203,0.82764,0.82446,0.0000,0.0000,2686.4844,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9531
13.336,7278,75.00,194.11,198.7266,0.82983,0.83105,0.0000,0.0000,2687.5000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9688
13.396,7264,75.00,194.06,198.5625,0.82642,0.82642,0.0000,0.0000,2686.6406,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,100.0000
13.456,7318,75.00,194.04,198.2578,0.82544,0.82959,0.0000,0.0000,2690.0781,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9922
13.516,7307,75.00,194.06,198.2344,0.82568,0.82861,0.0000,0.0000,2690.3125,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9375
13.576,7361,75.75,193.73,197.8594,0.82495,0.82886,0.0000,0.0000,2690.5469,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9688
13.636,7366,75.75,193.43,197.9063,0.82568,0.83252,0.0000,0.0000,2689.3750,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9922
13.696,7388,75.75,193.15,197.5313,0.82642,0.83423,0.0000,0.0000,2686.2500,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9766
13.756,7418,75.75,192.66,197.3672,0.83032,0.83252,0.0000,0.0000,2685.3125,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9922
13.816,7339,75.75,193.01,197.5078,0.83252,0.82397,0.0000,0.0000,2686.4063,0.000,0.000,0.000,0.000,0.000,0.000,5.600,99.9922,99.9531
13.876,7291,76.50,193.85,197.4609,0.83252,0.82568,0.0000,0.0000,2698.9063,0.000,0.000,0.000,0.000,0.000,0.000,6.000,99.9922,99.9688
13.936,6215,76.50,194.27,197.0625,1.21167,1.72314,0.0000,0.0000,2749.2188,0.000,0.000,0.000,0.000,0.000,0.000,3.300,99.8438,100.0000
13.996,5906,76.50,188.32,199.0781,1.12085,1.63623,0.0000,0.0000,2655.1563,-2.250,0.000,0.000,0.000,0.000,0.000,4.400,99.8906,99.7266
14.056,5600,76.50,190.08,203.0156,0.83252,0.83301,0.0000,0.0000,2662.0313,-2.250,0.000,0.000,0.000,0.000,0.000,4.200,99.9922,100.0000
14.116,5696,77.25,192.70,199.2188,0.87646,0.86499,0.0000,0.0000,2699.9219,-2.250,0.000,0.000,0.000,0.000,0.000,3.000,99.9922,100.0000
14.176,5730,77.25,197.34,198.2813,0.88379,0.86646,0.0000,0.0000,2750.7031,-2.250,0.000,0.000,0.000,0.000,0.000,5.200,99.0234,99.4531
14.236,5707,77.25,199.55,197.8125,0.86304,0.85107,0.0000,0.0000,2782.1875,-2.250,0.000,0.000,0.000,0.000,0.000,4.500,99.5313,99.5625
14.296,5721,77.25,199.97,197.6250,0.85645,0.85645,0.0000,0.0000,2785.2344,-2.250,0.000,0.000,0.000,0.000,0.000,3.700,99.8594,99.6016
14.356,5725,77.25,200.27,197.3438,0.85693,0.85498,0.0000,0.0000,2788.0469,-2.250,0.000,0.000,0.000,0.000,0.000,3.700,99.6094,99.7422
14.416,5740,77.25,200.77,197.3906,0.85376,0.85645,0.0000,0.0000,2792.2656,-2.250,0.000,0.000,0.000,0.000,0.000,3.000,99.7500,99.7266
14.476,5770,77.25,200.84,197.0156,0.85229,0.84912,0.0000,0.0000,2795.6250,-2.250,0.000,0.000,0.000,0.000,0.000,3.700,99.7500,99.8125
14.536,5772,78.00,200.58,196.7109,0.84839,0.84766,0.0000,0.0000,2792.6563,-2.250,0.000,0.000,0.000,0.000,0.000,3.700,99.7500,99.7266
14.596,5782,78.00,200.25,196.8047,0.84326,0.84106,0.0000,0.0000,2786.1719,-2.250,0.000,0.000,0.000,0.000,0.000,1.500,99.7500,99.7266
14.656,5817,78.00,199.24,196.7813,0.83960,0.83740,0.0000,0.0000,2773.2031,-2.250,0.000,0.000,0.000,0.000,0.000,2.200,99.8281,99.7734
14.716,5819,78.00,198.54,196.6641,0.83447,0.83862,0.0000,0.0000,2762.4219,-2.250,0.000,0.000,0.000,0.000,0.000,4.500,99.5938,99.5156
14.776,5841,78.00,197.84,196.6875,0.83569,0.83521,0.0000,0.0000,2758.5938,-2.250,0.000,0.000,0.000,0.000,0.000,4.500,99.5938,99.5313
14.836,5837,78.00,197.37,196.6406,0.83496,0.83545,0.0000,0.0000,2754.2969,-1.500,0.000,0.000,0.000,0.000,0.000,3.700,99.8047,99.9219
14.896,5849,78.00,196.99,196.5703,0.83813,0.83203,0.0000,0.0000,2750.8594,-1.500,0.000,0.000,0.000,0.000,0.000,3.700,99.8047,99.7813
14.956,5879,78.00,196.90,196.3125,0.83423,0.83179,0.0000,0.0000,2750.8594,-1.500,0.000,-3.000,0.000,0.000,0.000,4.500,99.8047,99.7734
15.016,5887,78.00,197.04,196.2422,0.83569,0.83813,0.0000,0.0000,2753.1250,-1.500,0.000,-3.000,0.000,0.000,0.000,4.500,99.8047,99.7734
15.076,5892,78.00,197.13,196.2891,0.83643,0.83521,0.0000,0.0000,2755.0781,-1.500,0.000,-3.000,0.000,0.000,0.000,4.500,99.8047,99.7969
15.136,5899,78.00,196.92,196.1484,0.83569,0.83301,0.0000,0.0000,2755.2344,-1.500,0.000,-3.000,0.000,0.000,0.000,0.700,99.8047,99.7734
15.196,5919,78.00,196.50,196.1250,0.83984,0.83398,0.0000,0.0000,2750.0781,-1.500,0.000,-3.000,0.000,0.000,0.000,0.700,99.8047,99.7969
15.256,5947,78.00,195.91,196.0547,0.83203,0.83179,0.0000,0.0000,2741.4844,-1.500,0.000,-2.250,0.000,0.000,0.000,1.500,99.8047,99.8125
15.316,5947,78.00,195.42,196.1484,0.82983,0.82861,0.0000,0.0000,2736.3281,-1.500,0.000,-2.250,0.000,0.000,0.000,1.500,99.8047,99.8125
15.377,5956,78.00,194.91,196.0078,0.83545,0.83252,0.0000,0.0000,2733.0469,-1.500,0.000,-2.250,0.000,0.000,0.000,1.500,99.8672,99.8125
15.436,5973,78.00,194.60,196.0078,0.84009,0.83667,0.0000,0.0000,2730.7031,-1.500,0.000,-2.250,0.000,0.000,0.000,4.500,99.8672,99.8594
15.496,6000,78.00,194.70,196.1719,0.83569,0.83569,0.0000,0.0000,2728.9063,-1.500,0.000,-2.250,0.000,0.000,0.000,4.500,99.7500,99.8906
15.556,6011,78.00,194.88,196.1250,0.83691,0.83130,0.0000,0.0000,2730.3125,-1.500,0.000,-2.250,0.000,0.000,0.000,5.200,99.8750,99.6797
15.616,6013,78.00,194.81,196.0781,0.83203,0.83105,0.0000,0.0000,2732.6563,-1.500,0.000,-2.250,0.000,0.000,0.000,4.500,99.8750,99.9375
15.676,6038,78.00,195.02,196.0547,0.83105,0.83301,0.0000,0.0000,2733.2813,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.7422,99.8906
15.736,6037,78.00,194.70,196.0313,0.82910,0.83008,0.0000,0.0000,2731.7969,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.8125,99.6484
15.796,6064,78.00,194.67,196.1953,0.83252,0.82642,0.0000,0.0000,2728.5156,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.8125,99.8594
15.860,6055,78.00,194.39,196.0547,0.83130,0.83032,0.0000,0.0000,2726.6406,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.8125,99.8281
15.916,6058,78.00,194.13,196.1484,0.82861,0.82544,0.0000,0.0000,2724.6094,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.8438,99.7969
15.977,6084,78.00,194.34,196.2188,0.82764,0.82153,0.0000,0.0000,2725.2344,-0.750,0.000,-2.250,0.000,0.000,0.000,2.200,99.8438,99.8125
16.036,6101,78.00,194.81,196.1953,0.82544,0.82642,0.0000,0.0000,2730.9375,-0.750,0.000,-2.250,0.000,0.000,0.000,5.200,99.8438,99.8281
16.096,6114,78.00,195.26,196.1250,0.82520,0.83130,0.0000,0.0000,2734.9219,-0.750,0.000,-2.250,0.000,0.000,0.000,5.200,99.8359,99.8281
16.156,6123,78.00,194.77,196.0547,0.82642,0.83081,0.0000,0.0000,2731.8750,-0.750,-3.000,-1.500,0.000,0.000,0.000,5.200,99.9219,99.8750
16.216,6138,78.00,194.79,196.0781,0.82324,0.82739,0.0000,0.0000,2729.6875,-0.750,-3.000,-1.500,0.000,0.000,0.000,4.500,99.8359,99.8594
16.276,6131,78.00,194.53,195.9609,0.82251,0.83008,0.0000,0.0000,2729.1406,-0.750,-3.000,-1.500,0.000,0.000,0.000,4.500,99.8359,99.7969
16.336,6169,78.00,194.88,196.0547,0.82446,0.83179,0.0000,0.0000,2731.6406,-0.750,-3.000,-1.500,0.000,0.000,0.000,5.200,99.8359,99.8125
16.396,6146,78.00,194.81,196.0313,0.82324,0.82813,0.0000,0.0000,2733.2031,-0.750,-3.000,-1.500,0.000,0.000,0.000,5.200,99.8359,99.8281
16.456,6184,78.00,195.19,196.0078,0.82324,0.82813,0.0000,0.0000,2734.7656,-0.750,-2.250,-1.500,0.000,0.000,0.000,4.500,99.8359,99.8125
16.517,6176,78.00,195.07,195.9141,0.82080,0.82764,0.0000,0.0000,2735.4688,-0.750,-2.250,-1.500,0.000,0.000,0.000,4.500,99.8281,99.5625
16.576,6192,78.00,195.33,195.7031,0.82983,0.82324,0.0000,0.0000,2736.3281,0.000,-1.500,-0.750,0.000,0.000,0.000,3.700,99.9297,99.9922
16.636,6215,78.00,195.23,195.7500,0.83105,0.82910,0.0000,0.0000,2735.7813,0.000,-1.500,-0.750,0.000,0.000,0.000,3.700,99.8047,99.7422
16.696,6219,78.00,195.14,195.7500,0.82886,0.83203,0.0000,0.0000,2734.2969,0.000,-1.500,-0.750,0.000,0.000,0.000,3.700,99.8047,99.7422
16.756,6217,78.00,195.14,195.7031,0.82935,0.83179,0.0000,0.0000,2735.1563,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.8516,99.8906
16.816,6250,78.00,195.33,195.5859,0.82617,0.83130,0.0000,0.0000,2736.2500,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.8516,99.8594
16.876,6259,78.00,195.33,195.6328,0.82935,0.82983,0.0000,0.0000,2738.1250,0.000,-1.500,-0.750,0.000,0.000,0.000,4.500,99.8516,99.8125
16.936,6283,78.00,195.40,195.4922,0.83179,0.83081,0.0000,0.0000,2738.1250,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.8516,99.8281
16.996,6265,78.00,195.16,195.5859,0.83301,0.83252,0.0000,0.0000,2737.2656,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.8516,99.8281
17.056,6301,78.00,195.23,195.3516,0.83105,0.82642,0.0000,0.0000,2736.6406,0.000,-1.500,-0.750,0.000,0.000,0.000,3.700,99.8516,99.8438
17.119,6297,78.00,194.72,195.4922,0.82813,0.82642,0.0000,0.0000,2731.9531,0.000,-1.500,-0.750,0.000,0.000,0.000,3.700,99.8516,99.8750
17.181,6307,78.00,194.32,195.4219,0.83252,0.82764,0.0000,0.0000,2727.8906,0.000,-1.500,-0.750,0.000,0.000,0.000,4.500,99.8906,99.8594
17.241,6329,78.00,194.44,195.4688,0.83008,0.82520,0.0000,0.0000,2728.8281,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.8906,99.8750
17.302,6333,78.00,194.34,195.3281,0.82617,0.83057,0.0000,0.0000,2728.2813,0.000,-1.500,-0.750,0.000,0.000,0.000,5.200,99.7578,99.8438
17.362,6345,78.00,194.44,195.3047,0.82861,0.83423,0.0000,0.0000,2729.4531,0.000,-0.750,-0.750,0.000,0.000,0.000,4.500,99.8828,99.8125
17.421,6357,78.00,194.34,195.2813,0.82886,0.83301,0.0000,0.0000,2728.7500,0.000,-0.750,-0.750,0.000,0.000,0.000,3.700,99.8828,99.9063
17.481,6361,78.00,194.37,195.3281,0.82642,0.82397,0.0000,0.0000,2729.0625,0.000,-0.750,-0.750,0.000,0.000,0.000,5.200,99.8828,99.8594
17.541,6371,77.25,194.27,195.1406,0.82642,0.82593,0.0000,0.0000,2729.5313,0.000,-0.750,0.000,0.000,0.000,0.000,4.500,99.7422,99.6172
17.601,6394,77.25,194.25,163.3828,0.82739,0.83325,0.0000,0.0000,2729.2188,0.000,-0.750,0.000,0.000,0.000,0.000,5.200,38.1250,98.2344
17.661,6379,77.25,166.66,15.9375,0.83398,0.83252,0.0000,0.0000,2378.1250,0.000,-0.750,0.000,0.000,0.000,0.000,6.000,5.1250,17.7500
17.722,6194,77.25,57.80,16.2188,2.05811,1.05493,0.0000,0.0000,894.3750,0.000,0.000,0.000,0.000,0.000,0.000,6.800,3.5234,3.5938
17.782,6301,77.25,19.62,15.9609,2.29590,1.71289,0.0000,0.0000,361.5625,0.000,0.000,0.000,0.000,0.000,0.000,11.600,5.5781,4.1953
17.842,6309,77.25,13.38,16.0078,1.44824,1.02271,0.0000,0.0000,269.8438,0.000,0.000,0.000,0.000,0.000,0.000,6.000,6.3750,5.8359
17.902,6319,77.25,12.96,16.0078,0.87256,0.84497,0.0000,0.0000,260.6250,0.000,0.000,0.000,0.000,0.000,0.000,6.000,7.7031,7.8203
17.962,6297,77.25,14.02,17.1328,0.90234,0.89893,0.0000,0.0000,283.5156,0.000,0.000,0.000,0.000,0.000,0.000,6.000,8.6953,8.6875
18.022,6283,77.25,14.70,24.4219,1.44507,1.15356,0.0000,0.0000,351.4063,0.000,0.000,0.000,0.000,0.000,0.000,6.000,13.7344,12.9141
18.082,6281,77.25,22.64,41.2031,2.63062,2.16943,0.0000,0.0000,482.3438,0.000,0.000,0.000,0.000,0.000,0.000,5.200,20.0859,18.7734
18.142,6259,77.25,38.53,55.6875,5.41797,5.21118,0.0000,0.0000,693.4375,0.000,0.000,0.000,0.000,0.000,0.000,-2.300,24.5625,23.6094
18.201,6246,77.25,52.80,64.8281,11.10010,10.42236,0.0000,0.0000,878.9063,0.000,0.000,0.000,0.000,0.000,0.000,-3.800,30.1406,29.1094
18.262,6236,77.25,59.81,64.8281,15.99976,15.99976,0.0000,0.0000,978.7500,0.000,0.000,0.000,0.000,0.000,0.000,4.500,32.2031,31.0938
18.325,6254,77.25,62.39,64.8281,15.99976,15.99976,0.0000,0.0000,1016.4844,0.000,0.000,0.000,0.000,0.000,0.000,6.700,32.8281,32.6719
18.386,6213,77.25,63.87,64.8281,15.99976,15.99976,0.0000,0.0000,1035.8594,0.000,0.000,0.000,0.000,0.000,0.000,7.500,32.8281,32.8672
18.446,6197,77.25,64.92,64.8281,15.99976,15.99976,0.0000,0.0000,1047.6563,0.000,0.000,0.000,0.000,0.000,0.000,7.500,32.2813,32.2813
18.507,6155,77.25,65.27,64.8281,15.99976,15.99976,0.0000,0.0000,1048.7500,0.000,0.000,0.000,0.000,0.000,0.000,7.500,31.7656,31.8750
18.566,6146,77.25,65.23,64.8281,15.99976,15.99976,0.0000,0.0000,1046.5625,0.000,0.000,0.000,0.000,0.000,0.000,7.500,31.1641,31.3594
18.627,6148,76.50,64.97,64.8281,15.99976,15.99976,0.0000,0.0000,1042.7344,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.8594,30.8828
18.687,6107,76.50,64.97,64.8281,15.99976,15.99976,0.0000,0.0000,1039.6094,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.4766,30.6250
18.746,6081,76.50,64.90,64.8281,15.99976,15.99976,0.0000,0.0000,1036.8750,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.2344,30.2656
18.807,6070,76.50,64.78,64.8281,15.99976,15.99976,0.0000,0.0000,1034.6094,0.000,0.000,0.000,0.000,0.000,0.000,7.500,30.0625,30.0391
18.866,6047,76.50,64.62,64.8281,15.99976,15.99976,0.0000,0.0000,1031.7188,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.8906,29.9063
18.927,6024,76.50,64.76,64.8281,15.99976,15.99976,0.0000,0.0000,1030.1563,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.7500,29.7578
18.986,5999,76.50,64.71,64.8281,15.99976,15.99976,0.0000,0.0000,1027.7344,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4922,29.6641
19.047,5986,76.50,64.57,64.8281,15.99976,15.99976,0.0000,0.0000,1024.0625,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4922,29.3672
19.107,5968,76.50,64.41,64.8281,15.99976,15.99976,0.0000,0.0000,1021.0156,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4453,29.4688
19.166,5954,75.75,64.52,64.8281,15.99976,15.99976,0.0000,0.0000,1020.6250,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4141,29.4531
19.227,5929,75.75,64.55,64.8281,15.99976,15.99976,0.0000,0.0000,1018.5156,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.4141,29.3828
19.286,5908,75.75,64.66,64.8281,15.99976,15.99976,0.0000,0.0000,1017.5781,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.3516,29.3828
19.347,5877,75.75,64.78,64.8281,15.99976,15.99976,0.0000,0.0000,1016.2500,0.000,0.000,0.000,0.000,0.000,0.000,7.500,29.2969,29.2734
